Account Number,Balance Date,Balance,Transaction Value,Flow
77847751,2023-02-09,924.53,74.39,Incoming
77847751,2023-02-10,1120.32,195.79,Incoming
77847751,2023-02-13,1094.32,26.0,Outgoing
77847751,2023-02-14,1397.02,302.7,Incoming
77867306,2023-01-31,907.96,,-
77867306,2023-02-06,1076.89,168.93,Incoming
77867306,2023-02-09,1864.0900000000001,787.2,Incoming
77867306,2023-02-09,2054.77,190.68,Incoming
77867306,2023-02-11,2905.9700000000003,851.2,Incoming
77867306,2023-02-12,2829.82,76.15,Outgoing
77867306,2023-02-14,2899.81,69.99,Incoming
77880852,2023-01-31,550.69,,-
77880852,2023-02-02,371.0200000000001,179.67,Outgoing
77880852,2023-02-03,484.05000000000007,113.03,Incoming
77880852,2023-02-04,-1165.15,1649.2,Outgoing
77880852,2023-02-04,-1220.8500000000001,55.7,Outgoing
77880852,2023-02-06,-1080.8200000000002,140.03,Incoming
77880852,2023-02-07,-1162.2700000000002,81.45,Outgoing
77880852,2023-02-10,-1058.65,103.62,Incoming
77880852,2023-02-10,-1105.8700000000001,47.22,Outgoing
77880852,2023-02-12,-1174.25,68.38,Outgoing
77911836,2023-01-31,87.75,,-
77911836,2023-02-02,139.36,51.61,Incoming
77911836,2023-02-03,762.26,622.9,Incoming
77911836,2023-02-03,715.97,46.29,Outgoing
77911836,2023-02-06,830.3000000000001,114.33,Incoming
77911836,2023-02-08,730.8000000000001,99.5,Outgoing
77913078,2023-01-31,885.96,,-
77913078,2023-02-01,871.74,14.22,Outgoing
77913078,2023-02-02,778.24,93.5,Outgoing
77913078,2023-02-03,971.53,193.29,Incoming
77913078,2023-02-10,928.01,43.52,Outgoing
77913078,2023-02-12,773.19,154.82,Outgoing
77917083,2023-01-31,929.41,,-
77917083,2023-02-04,793.52,135.89,Outgoing
77917083,2023-02-05,872.3199999999999,78.8,Incoming
77917083,2023-02-08,-247.27999999999997,1119.6,Outgoing
77931114,2023-01-31,480.52,,-
77931114,2023-02-01,422.57,57.95,Outgoing
77931114,2023-02-05,358.15999999999997,64.41,Outgoing
77931114,2023-02-06,426.11999999999995,67.96,Incoming
77931114,2023-02-07,525.99,99.87,Incoming
77931114,2023-02-09,608.98,82.99,Incoming
77931114,2023-02-11,790.49,181.51,Incoming
77931114,2023-02-12,1832.39,1041.9,Incoming
77966293,2023-01-31,904.28,,-
77966293,2023-02-03,981.28,77.0,Incoming
77966293,2023-02-04,936.78,44.5,Outgoing
77966293,2023-02-05,855.5699999999999,81.21,Outgoing
77966293,2023-02-06,833.03,22.54,Outgoing
77966293,2023-02-08,700.04,132.99,Outgoing
77966293,2023-02-08,603.38,96.66,Outgoing
77966293,2023-02-12,737.79,134.41,Incoming
77966293,2023-02-13,819.1999999999999,81.41,Incoming
77966293,2023-02-14,718.79,100.41,Outgoing
77980498,2023-01-31,893.87,,-
77980498,2023-02-01,944.42,50.55,Incoming
77980498,2023-02-01,1025.78,81.36,Incoming
77980498,2023-02-01,1128.09,102.31,Incoming
77980498,2023-02-04,1175.05,46.96,Incoming
77980498,2023-02-10,356.04999999999995,819.0,Outgoing
77980498,2023-02-11,319.97999999999996,36.07,Outgoing
78004131,2023-01-31,723.24,,-
78004131,2023-02-01,757.41,34.17,Incoming
78004131,2023-02-04,795.16,37.75,Incoming
78004131,2023-02-07,807.85,12.69,Incoming
78004131,2023-02-08,2053.35,1245.5,Incoming
78004131,2023-02-10,1896.4099999999999,156.94,Outgoing
78047487,2023-01-31,417.33,,-
78047487,2023-02-13,478.47999999999996,61.15,Incoming
78065026,2023-01-31,356.26,,-
78065026,2023-02-02,436.27,80.01,Incoming
78065026,2023-02-05,477.82,41.55,Incoming
78065026,2023-02-07,553.28,75.46,Incoming
78065026,2023-02-09,514.9399999999999,38.34,Outgoing
78065026,2023-02-13,709.15,194.21,Incoming
78072161,2023-01-31,914.19,,-
78072161,2023-02-01,990.8800000000001,76.69,Incoming
78072161,2023-02-03,919.8900000000001,70.99,Outgoing
78072161,2023-02-05,1094.94,175.05,Incoming
78072161,2023-02-06,1213.42,118.48,Incoming
78072161,2023-02-07,1102.3400000000001,111.08,Outgoing
78072161,2023-02-11,1204.6000000000001,102.26,Incoming
78076137,2023-01-31,290.47,,-
78076137,2023-02-01,161.54000000000002,128.93,Outgoing
78076137,2023-02-02,207.29000000000002,45.75,Incoming
78076137,2023-02-04,337.41,130.12,Incoming
78076137,2023-02-04,-893.79,1231.2,Outgoing
78076137,2023-02-05,-535.89,357.9,Incoming
78076137,2023-02-10,-364.66999999999996,171.22,Incoming
78076137,2023-02-12,-443.5799999999999,78.91,Outgoing
78076137,2023-02-13,-559.0799999999999,115.5,Outgoing
78076137,2023-02-13,175.22000000000003,734.3,Incoming
78129803,2023-01-31,233.76,,-
78129803,2023-02-03,195.14999999999998,38.61,Outgoing
78129803,2023-02-03,363.48,168.33,Incoming
78129803,2023-02-05,-177.31999999999994,540.8,Outgoing
78129803,2023-02-08,-22.85999999999993,154.46,Incoming
78129803,2023-02-11,-57.88999999999993,35.03,Outgoing
78129803,2023-02-12,-204.69999999999993,146.81,Outgoing
78129803,2023-02-12,-82.33999999999993,122.36,Incoming
78129803,2023-02-13,-2.499999999999929,79.84,Incoming
78129803,2023-02-13,39.25000000000007,41.75,Incoming
78133064,2023-01-31,103.96,,-
78133064,2023-02-02,260.48,156.52,Incoming
78133064,2023-02-02,157.04000000000002,103.44,Outgoing
78133064,2023-02-03,-1778.46,1935.5,Outgoing
78133064,2023-02-10,-1908.15,129.69,Outgoing
78133064,2023-02-12,-1808.0900000000001,100.06,Incoming
78133064,2023-02-12,-1985.6100000000001,177.52,Outgoing
78133064,2023-02-12,-2134.88,149.27,Outgoing
78167719,2023-01-31,969.06,,-
78167719,2023-02-03,1099.97,130.91,Incoming
78167719,2023-02-03,1046.54,53.43,Outgoing
78167719,2023-02-04,974.97,71.57,Outgoing
78167719,2023-02-04,30.470000000000027,944.5,Outgoing
78167719,2023-02-07,-112.47999999999996,142.95,Outgoing
78167719,2023-02-07,-27.66999999999996,84.81,Incoming
78167719,2023-02-09,36.280000000000044,63.95,Incoming
78167719,2023-02-14,133.34000000000003,97.06,Incoming
78167719,2023-02-14,281.06000000000006,147.72,Incoming
78167719,2023-02-14,391.4800000000001,110.42,Incoming
78175956,2023-01-31,124.55,,-
78175956,2023-02-02,10.11,114.44,Outgoing
78175956,2023-02-04,84.95,74.84,Incoming
78175956,2023-02-06,-21.36,106.31,Outgoing
78175956,2023-02-09,-11.309999999999999,10.05,Incoming
78175956,2023-02-14,50.03,61.34,Incoming
78184766,2023-01-31,98.1,,-
78184766,2023-02-05,207.51,109.41,Incoming
78184766,2023-02-08,163.60999999999999,43.9,Outgoing
78184766,2023-02-08,232.23999999999998,68.63,Incoming
78184766,2023-02-10,307.75,75.51,Incoming
78184766,2023-02-12,384.46,76.71,Incoming
78234498,2023-01-31,697.88,,-
78234498,2023-02-01,628.7,69.18,Outgoing
78234498,2023-02-04,-740.8999999999999,1369.6,Outgoing
78234498,2023-02-13,-853.7799999999999,112.88,Outgoing
78257880,2023-01-31,933.22,,-
78257880,2023-02-03,752.7,180.52,Outgoing
78257880,2023-02-03,654.74,97.96,Outgoing
78257880,2023-02-03,-98.75999999999999,753.5,Outgoing
78257880,2023-02-08,-250.23,151.47,Outgoing
78257880,2023-02-09,337.66999999999996,587.9,Incoming
78257880,2023-02-09,-210.63,548.3,Outgoing
78257880,2023-02-10,-179.35,31.28,Incoming
78268704,2023-01-31,888.99,,-
78268704,2023-02-05,747.63,141.36,Outgoing
78268704,2023-02-05,-249.76999999999998,997.4,Outgoing
78268704,2023-02-06,-681.67,431.9,Outgoing
78268704,2023-02-07,-595.51,86.16,Incoming
78268704,2023-02-07,-569.18,26.33,Incoming
78268704,2023-02-13,-544.8599999999999,24.32,Incoming
78296743,2023-01-31,406.97,,-
78296743,2023-02-01,2295.17,1888.2,Incoming
78296743,2023-02-02,2403.84,108.67,Incoming
78296743,2023-02-07,2498.11,94.27,Incoming
78296743,2023-02-08,2534.83,36.72,Incoming
78296743,2023-02-08,2438.49,96.34,Outgoing
78296743,2023-02-08,2593.0899999999997,154.6,Incoming
78296743,2023-02-09,2696.5299999999997,103.44,Incoming
78296743,2023-02-10,2840.37,143.84,Incoming
78296743,2023-02-10,2906.56,66.19,Incoming
78296743,2023-02-13,2844.2,62.36,Outgoing
78296743,2023-02-13,3179.1,334.9,Incoming
78303304,2023-01-31,921.4,,-
78303304,2023-02-03,1029.72,108.32,Incoming
78303304,2023-02-06,1121.3,91.58,Incoming
78303304,2023-02-08,990.8699999999999,130.43,Outgoing
78343618,2023-01-31,30.43,,-
78343618,2023-02-01,-50.00000000000001,80.43,Outgoing
78343618,2023-02-01,-59.32000000000001,9.32,Outgoing
78343618,2023-02-02,1133.98,1193.3,Incoming
78343618,2023-02-02,1061.08,72.9,Outgoing
78343618,2023-02-03,2693.08,1632.0,Incoming
78343618,2023-02-08,2585.61,107.47,Outgoing
78343618,2023-02-13,2420.8500000000004,164.76,Outgoing
78362587,2023-01-31,390.79,,-
78362587,2023-02-01,1683.29,1292.5,Incoming
78362587,2023-02-02,3183.19,1499.9,Incoming
78362587,2023-02-02,3040.7400000000002,142.45,Outgoing
78362587,2023-02-04,3107.0600000000004,66.32,Incoming
78362587,2023-02-04,1840.6600000000003,1266.4,Outgoing
78362587,2023-02-04,3351.1600000000003,1510.5,Incoming
78362587,2023-02-07,3487.4600000000005,136.3,Incoming
78362587,2023-02-10,3512.8700000000003,25.41,Incoming
78362587,2023-02-10,3477.2300000000005,35.64,Outgoing
78362587,2023-02-12,3596.0000000000005,118.77,Incoming
78392456,2023-01-31,592.04,,-
78392456,2023-02-02,468.23999999999995,123.8,Outgoing
78392456,2023-02-04,509.36999999999995,41.13,Incoming
78392456,2023-02-05,443.63999999999993,65.73,Outgoing
78392456,2023-02-07,515.6299999999999,71.99,Incoming
78392456,2023-02-09,356.8599999999999,158.77,Outgoing
78392456,2023-02-10,579.2599999999999,222.4,Incoming
78392456,2023-02-11,373.8199999999999,205.44,Outgoing
78392456,2023-02-11,279.5099999999999,94.31,Outgoing
78392456,2023-02-12,170.9999999999999,108.51,Outgoing
78392456,2023-02-13,213.53999999999988,42.54,Incoming
78395863,2023-01-31,458.24,,-
78395863,2023-02-01,289.9,168.34,Outgoing
78395863,2023-02-02,-89.60000000000002,379.5,Outgoing
78395863,2023-02-02,11.859999999999971,101.46,Incoming
78395863,2023-02-03,165.44,153.58,Incoming
78395863,2023-02-09,215.12,49.68,Incoming
78395863,2023-02-10,129.81,85.31,Outgoing
78395863,2023-02-11,256.59000000000003,126.78,Incoming
78395863,2023-02-12,1875.8899999999999,1619.3,Incoming
78395863,2023-02-13,1698.37,177.52,Outgoing
78493642,2023-01-31,748.98,,-
78493642,2023-02-02,803.09,54.11,Incoming
78493642,2023-02-02,906.5600000000001,103.47,Incoming
78493642,2023-02-02,852.97,53.59,Outgoing
78493642,2023-02-07,787.37,65.6,Outgoing
78493642,2023-02-07,674.14,113.23,Outgoing
78493642,2023-02-07,489.12,185.02,Outgoing
78493642,2023-02-09,354.34000000000003,134.78,Outgoing
78493642,2023-02-10,186.65000000000003,167.69,Outgoing
78493642,2023-02-13,24.850000000000023,161.8,Outgoing
78501355,2023-01-31,910.42,,-
78501355,2023-02-04,-700.38,1610.8,Outgoing
78501355,2023-02-07,-910.66,210.28,Outgoing
78501355,2023-02-10,-1949.46,1038.8,Outgoing
78541427,2023-01-31,366.51,,-
78541427,2023-02-03,-351.69000000000005,718.2,Outgoing
78541427,2023-02-06,1399.9099999999999,1751.6,Incoming
78541427,2023-02-06,2381.81,981.9,Incoming
78541427,2023-02-07,2305.23,76.58,Outgoing
78541427,2023-02-09,2338.1,32.87,Incoming
78541427,2023-02-13,2221.7999999999997,116.3,Outgoing
78541427,2023-02-14,2317.1,95.3,Incoming
78580221,2023-01-31,271.94,,-
78580221,2023-02-01,166.78,105.16,Outgoing
78580221,2023-02-06,287.90999999999997,121.13,Incoming
78580221,2023-02-12,384.51,96.6,Incoming
78580221,2023-02-12,581.8,197.29,Incoming
78580221,2023-02-14,462.31999999999994,119.48,Outgoing
78584818,2023-01-31,723.21,,-
78584818,2023-02-02,600.7900000000001,122.42,Outgoing
78584818,2023-02-03,481.7700000000001,119.02,Outgoing
78584818,2023-02-07,357.2200000000001,124.55,Outgoing
78584818,2023-02-09,413.2500000000001,56.03,Incoming
78667134,2023-01-31,672.23,,-
78667134,2023-02-02,765.32,93.09,Incoming
78667134,2023-02-03,900.76,135.44,Incoming
78667134,2023-02-04,747.45,153.31,Outgoing
78667134,2023-02-04,707.74,39.71,Outgoing
78667134,2023-02-08,804.81,97.07,Incoming
78667134,2023-02-13,859.88,55.07,Incoming
78667134,2023-02-13,782.11,77.77,Outgoing
78667134,2023-02-14,850.6700000000001,68.56,Incoming
78673350,2023-01-31,307.25,,-
78673350,2023-02-03,232.53,74.72,Outgoing
78673350,2023-02-08,120.09,112.44,Outgoing
78673350,2023-02-09,257.26,137.17,Incoming
78673350,2023-02-14,238.64,18.62,Outgoing
78716149,2023-01-31,658.83,,-
78716149,2023-02-01,708.6700000000001,49.84,Incoming
78716149,2023-02-02,892.96,184.29,Incoming
78716149,2023-02-06,854.26,38.7,Outgoing
78716149,2023-02-08,814.13,40.13,Outgoing
78716149,2023-02-10,920.16,106.03,Incoming
78716149,2023-02-14,834.3499999999999,85.81,Outgoing
78767161,2023-01-31,248.42,,-
78767161,2023-02-01,363.83,115.41,Incoming
78767161,2023-02-02,341.28999999999996,22.54,Outgoing
78767161,2023-02-02,474.88,133.59,Incoming
78767161,2023-02-05,660.1800000000001,185.3,Incoming
78767161,2023-02-06,730.0200000000001,69.84,Incoming
78767161,2023-02-06,721.9800000000001,8.04,Outgoing
78767161,2023-02-08,611.9100000000001,110.07,Outgoing
78767161,2023-02-11,536.7700000000001,75.14,Outgoing
78767161,2023-02-14,639.95,103.18,Incoming
78773905,2023-01-31,511.78,,-
78773905,2023-02-10,701.29,189.51,Incoming
78773905,2023-02-11,1805.79,1104.5,Incoming
78773905,2023-02-12,1688.96,116.83,Outgoing
78773905,2023-02-12,1739.98,51.02,Incoming
78773905,2023-02-13,1778.1100000000001,38.13,Incoming
78807944,2023-01-31,442.48,,-
78807944,2023-02-01,533.38,90.9,Incoming
78807944,2023-02-04,667.72,134.34,Incoming
78807944,2023-02-06,526.49,141.23,Outgoing
78807944,2023-02-07,299.65999999999997,226.83,Outgoing
78807944,2023-02-08,308.84999999999997,9.19,Incoming
78807944,2023-02-10,156.67999999999998,152.17,Outgoing
78807944,2023-02-12,326.02,169.34,Incoming
78807944,2023-02-12,401.46,75.44,Incoming
78807944,2023-02-13,308.92999999999995,92.53,Outgoing
78807944,2023-02-13,470.72999999999996,161.8,Incoming
78844183,2023-01-31,194.7,,-
78844183,2023-02-02,207.04999999999998,12.35,Incoming
78844183,2023-02-05,388.46999999999997,181.42,Incoming
78844183,2023-02-06,520.76,132.29,Incoming
78844183,2023-02-12,571.1,50.34,Incoming
78844183,2023-02-13,672.19,101.09,Incoming
78905675,2023-01-31,11.18,,-
78905675,2023-02-01,95.25999999999999,84.08,Incoming
78905675,2023-02-04,233.29999999999998,138.04,Incoming
78905675,2023-02-05,335.14,101.84,Incoming
78905675,2023-02-08,205.44,129.7,Outgoing
78905675,2023-02-08,151.78,53.66,Outgoing
78905675,2023-02-08,50.93000000000001,100.85,Outgoing
78905675,2023-02-09,15.750000000000007,35.18,Outgoing
78905675,2023-02-10,4.680000000000007,11.07,Outgoing
78905675,2023-02-13,52.690000000000005,48.01,Incoming
78905675,2023-02-13,132.61,79.92,Incoming
78913378,2023-01-31,378.08,,-
78913378,2023-02-01,462.33,84.25,Incoming
78913378,2023-02-03,589.95,127.62,Incoming
78913378,2023-02-04,733.83,143.88,Incoming
78913378,2023-02-04,664.96,68.87,Outgoing
78913378,2023-02-05,723.4100000000001,58.45,Incoming
78913378,2023-02-06,1434.6100000000001,711.2,Incoming
78913378,2023-02-08,1288.1100000000001,146.5,Outgoing
78913378,2023-02-12,1373.5000000000002,85.39,Incoming
78913378,2023-02-12,1445.5900000000001,72.09,Incoming
78927989,2023-01-31,825.23,,-
78927989,2023-02-02,802.59,22.64,Outgoing
78927989,2023-02-05,862.94,60.35,Incoming
78927989,2023-02-05,2037.74,1174.8,Incoming
78927989,2023-02-07,2142.92,105.18,Incoming
78927989,2023-02-09,1989.47,153.45,Outgoing
78927989,2023-02-09,1772.2,217.27,Outgoing
78927989,2023-02-11,1921.01,148.81,Incoming
78927989,2023-02-12,1854.69,66.32,Outgoing
78927989,2023-02-13,1802.43,52.26,Outgoing
78927989,2023-02-13,1735.88,66.55,Outgoing
78927989,2023-02-14,1770.72,34.84,Incoming
78927989,2023-02-14,1802.42,31.7,Incoming
78945298,2023-01-31,609.68,,-
78945298,2023-02-03,508.86999999999995,100.81,Outgoing
78945298,2023-02-04,-811.3300000000002,1320.2,Outgoing
78945298,2023-02-05,-931.0800000000002,119.75,Outgoing
78945298,2023-02-05,-1046.6100000000001,115.53,Outgoing
78945298,2023-02-07,-852.6000000000001,194.01,Incoming
78945298,2023-02-07,-1736.2000000000003,883.6,Outgoing
78945298,2023-02-08,-1795.0200000000002,58.82,Outgoing
78945298,2023-02-09,-1679.9600000000003,115.06,Incoming
78953379,2023-01-31,45.3,,-
78953379,2023-02-02,226.86,181.56,Incoming
78953379,2023-02-05,551.86,325.0,Incoming
78953379,2023-02-05,498.32,53.54,Outgoing
78953379,2023-02-10,417.96,80.36,Outgoing
78953379,2023-02-12,332.03,85.93,Outgoing
78953379,2023-02-12,278.46,53.57,Outgoing
78953379,2023-02-14,342.2,63.74,Incoming
79015773,2023-01-31,706.11,,-
79015773,2023-02-03,780.83,74.72,Incoming
79015773,2023-02-10,669.7800000000001,111.05,Outgoing
79015773,2023-02-11,595.4200000000001,74.36,Outgoing
79015773,2023-02-12,687.23,91.81,Incoming
79015773,2023-02-12,783.07,95.84,Incoming
79015773,2023-02-13,743.9200000000001,39.15,Outgoing
79015773,2023-02-14,625.1700000000001,118.75,Outgoing
79033058,2023-01-31,97.12,,-
79033058,2023-02-01,264.65,167.53,Incoming
79033058,2023-02-02,382.14,117.49,Incoming
79033058,2023-02-04,-1072.7600000000002,1454.9,Outgoing
79033058,2023-02-09,431.9399999999998,1504.7,Incoming
79033058,2023-02-12,363.04999999999984,68.89,Outgoing
79033058,2023-02-13,410.86999999999983,47.82,Incoming
79036903,2023-01-31,491.23,,-
79036903,2023-02-01,475.17,16.06,Outgoing
79036903,2023-02-03,520.58,45.41,Incoming
79036903,2023-02-09,339.27000000000004,181.31,Outgoing
79036903,2023-02-09,458.78000000000003,119.51,Incoming
79036903,2023-02-10,637.88,179.1,Incoming
79036903,2023-02-11,775.14,137.26,Incoming
79036903,2023-02-11,847.84,72.7,Incoming
79036903,2023-02-11,912.0500000000001,64.21,Incoming
79036903,2023-02-13,1073.49,161.44,Incoming
79036903,2023-02-14,1214.62,141.13,Incoming
79069274,2023-01-31,685.1,,-
79069274,2023-02-03,789.1,104.0,Incoming
79069274,2023-02-09,886.25,97.15,Incoming
79069274,2023-02-12,989.99,103.74,Incoming
79069274,2023-02-13,1076.78,86.79,Incoming
79090076,2023-01-31,119.25,,-
79090076,2023-02-01,-11.580000000000013,130.83,Outgoing
79090076,2023-02-02,-1532.3799999999999,1520.8,Outgoing
79090076,2023-02-02,-981.1799999999998,551.2,Incoming
79090076,2023-02-03,-1168.8799999999999,187.7,Outgoing
79090076,2023-02-07,-1114.53,54.35,Incoming
79090076,2023-02-07,-988.21,126.32,Incoming
79090076,2023-02-09,-887.09,101.12,Incoming
79090076,2023-02-09,-1097.89,210.8,Outgoing
79090076,2023-02-13,-953.0700000000002,144.82,Incoming
79090076,2023-02-14,-1127.3300000000002,174.26,Outgoing
79091642,2023-01-31,961.45,,-
79091642,2023-02-02,297.85,663.6,Outgoing
79091642,2023-02-05,187.73000000000002,110.12,Outgoing
79091642,2023-02-07,53.77000000000001,133.96,Outgoing
79091642,2023-02-10,179.24,125.47,Incoming
79091642,2023-02-10,114.78000000000002,64.46,Outgoing
79118116,2023-01-31,463.1,,-
79118116,2023-02-01,568.65,105.55,Incoming
79118116,2023-02-01,513.0699999999999,55.58,Outgoing
79118116,2023-02-02,649.4499999999999,136.38,Incoming
79118116,2023-02-04,527.3899999999999,122.06,Outgoing
79118116,2023-02-06,386.32999999999987,141.06,Outgoing
79118116,2023-02-07,487.76999999999987,101.44,Incoming
79118116,2023-02-10,390.7399999999999,97.03,Outgoing
79147964,2023-01-31,753.1,,-
79147964,2023-02-01,583.4200000000001,169.68,Outgoing
79147964,2023-02-01,480.81000000000006,102.61,Outgoing
79147964,2023-02-01,533.1300000000001,52.32,Incoming
79147964,2023-02-02,402.23000000000013,130.9,Outgoing
79147964,2023-02-02,586.0600000000002,183.83,Incoming
79147964,2023-02-04,375.8100000000002,210.25,Outgoing
79147964,2023-02-05,439.51000000000016,63.7,Incoming
79163824,2023-01-31,938.15,,-
79163824,2023-02-01,1837.9499999999998,899.8,Incoming
79163824,2023-02-04,1901.7599999999998,63.81,Incoming
79163824,2023-02-06,1820.0799999999997,81.68,Outgoing
79163824,2023-02-06,1694.2599999999998,125.82,Outgoing
79163824,2023-02-12,1582.5799999999997,111.68,Outgoing
79163824,2023-02-14,1435.3399999999997,147.24,Outgoing
79169988,2023-01-31,354.01,,-
79169988,2023-02-02,217.63,136.38,Outgoing
79169988,2023-02-06,166.1,51.53,Outgoing
79169988,2023-02-08,197.4,31.3,Incoming
79169988,2023-02-08,299.51,102.11,Incoming
79169988,2023-02-09,-527.79,827.3,Outgoing
79169988,2023-02-10,-739.89,212.1,Outgoing
79169988,2023-02-13,-798.1899999999999,58.3,Outgoing
79169988,2023-02-13,-704.6299999999999,93.56,Incoming
79181666,2023-01-31,600.88,,-
79181666,2023-02-04,497.55,103.33,Outgoing
79181666,2023-02-08,635.86,138.31,Incoming
79181666,2023-02-09,512.02,123.84,Outgoing
79181666,2023-02-10,445.03999999999996,66.98,Outgoing
79181666,2023-02-11,367.27,77.77,Outgoing
79181666,2023-02-12,258.31,108.96,Outgoing
79181666,2023-02-14,387.6,129.29,Incoming
79181666,2023-02-14,258.01,129.59,Outgoing
79213491,2023-01-31,308.65,,-
79213491,2023-02-03,357.80999999999995,49.16,Incoming
79213491,2023-02-05,409.53,51.72,Incoming
79213491,2023-02-05,625.93,216.4,Incoming
79213491,2023-02-07,637.92,11.99,Incoming
79213491,2023-02-09,675.8199999999999,37.9,Incoming
79307217,2023-01-31,307.87,,-
79307217,2023-02-02,214.56,93.31,Outgoing
79307217,2023-02-08,187.74,26.82,Outgoing
79307217,2023-02-09,86.37,101.37,Outgoing
79307217,2023-02-10,7.290000000000006,79.08,Outgoing
79307217,2023-02-13,-52.89999999999999,60.19,Outgoing
79309039,2023-01-31,642.08,,-
79309039,2023-02-01,738.22,96.14,Incoming
79309039,2023-02-03,573.28,164.94,Outgoing
79309039,2023-02-04,448.53999999999996,124.74,Outgoing
79309039,2023-02-06,369.77,78.77,Outgoing
79309039,2023-02-06,1346.77,977.0,Incoming
79309039,2023-02-11,1437.48,90.71,Incoming
79309039,2023-02-11,1531.79,94.31,Incoming
79325967,2023-01-31,647.65,,-
79325967,2023-02-04,490.33,157.32,Outgoing
79329254,2023-01-31,984.43,,-
79329254,2023-02-08,1067.45,83.02,Incoming
79329254,2023-02-10,977.1300000000001,90.32,Outgoing
79329254,2023-02-12,813.1000000000001,164.03,Outgoing
79329254,2023-02-12,-330.5999999999999,1143.7,Outgoing
79329254,2023-02-12,-235.45999999999992,95.14,Incoming
79355498,2023-01-31,132.74,,-
79355498,2023-02-01,-679.86,812.6,Outgoing
79355498,2023-02-03,-560.3,119.56,Incoming
79355498,2023-02-05,-486.02,74.28,Incoming
79355498,2023-02-06,-648.22,162.2,Outgoing
79380893,2023-01-31,163.15,,-
79380893,2023-02-01,226.26,63.11,Incoming
79380893,2023-02-02,51.51999999999998,174.74,Outgoing
79380893,2023-02-03,198.39999999999998,146.88,Incoming
79380893,2023-02-03,78.71999999999997,119.68,Outgoing
79380893,2023-02-09,-117.75000000000003,196.47,Outgoing
79380893,2023-02-12,4.729999999999976,122.48,Incoming
79380893,2023-02-12,-23.880000000000024,28.61,Outgoing
79380893,2023-02-12,136.25999999999996,160.14,Incoming
79415620,2023-01-31,729.51,,-
79415620,2023-02-07,624.87,104.64,Outgoing
79415620,2023-02-08,738.25,113.38,Incoming
79415620,2023-02-10,856.04,117.79,Incoming
79415620,2023-02-11,849.62,6.42,Outgoing
79415620,2023-02-14,754.32,95.3,Outgoing
79415620,2023-02-14,818.4200000000001,64.1,Incoming
79435523,2023-01-31,920.0,,-
79435523,2023-02-03,937.57,17.57,Incoming
79435523,2023-02-04,836.9100000000001,100.66,Outgoing
79435523,2023-02-08,977.6400000000001,140.73,Incoming
79435523,2023-02-12,885.7400000000001,91.9,Outgoing
79435523,2023-02-13,2283.34,1397.6,Incoming
79499412,2023-01-31,159.51,,-
79499412,2023-02-01,-801.29,960.8,Outgoing
79499412,2023-02-01,-1328.3899999999999,527.1,Outgoing
79499412,2023-02-14,-1371.81,43.42,Outgoing
79566165,2023-01-31,64.47,,-
79566165,2023-02-01,150.5,86.03,Incoming
79566165,2023-02-04,248.92000000000002,98.42,Incoming
79566165,2023-02-05,154.47000000000003,94.45,Outgoing
79566165,2023-02-05,59.520000000000024,94.95,Outgoing
79566165,2023-02-08,-72.92999999999996,132.45,Outgoing
79566165,2023-02-09,-91.28999999999996,18.36,Outgoing
79566165,2023-02-11,-161.52999999999997,70.24,Outgoing
79566165,2023-02-12,-21.009999999999962,140.52,Incoming
79566165,2023-02-14,65.85000000000004,86.86,Incoming
79566627,2023-01-31,377.62,,-
79566627,2023-02-02,1254.02,876.4,Incoming
79566627,2023-02-03,1362.15,108.13,Incoming
79566627,2023-02-04,1239.92,122.23,Outgoing
79566627,2023-02-04,1345.8500000000001,105.93,Incoming
79566627,2023-02-05,1363.5400000000002,17.69,Incoming
79566627,2023-02-07,1195.8200000000002,167.72,Outgoing
79566627,2023-02-08,1366.3200000000002,170.5,Incoming
79566627,2023-02-09,1475.6000000000001,109.28,Incoming
79566627,2023-02-12,1590.71,115.11,Incoming
79566627,2023-02-13,1672.57,81.86,Incoming
79566627,2023-02-14,1600.22,72.35,Outgoing
79570236,2023-01-31,91.66,,-
79570236,2023-02-05,249.93,158.27,Incoming
79570236,2023-02-07,351.29,101.36,Incoming
79570236,2023-02-08,-816.81,1168.1,Outgoing
79570236,2023-02-11,183.3900000000001,1000.2,Incoming
79599747,2023-01-31,393.28,,-
79599747,2023-02-02,450.93999999999994,57.66,Incoming
79599747,2023-02-03,357.99999999999994,92.94,Outgoing
79599747,2023-02-04,248.54999999999995,109.45,Outgoing
79599747,2023-02-06,122.95999999999995,125.59,Outgoing
79632523,2023-01-31,867.95,,-
79632523,2023-02-04,772.9000000000001,95.05,Outgoing
79632523,2023-02-04,623.57,149.33,Outgoing
79632523,2023-02-04,476.89000000000004,146.68,Outgoing
79632523,2023-02-05,606.1600000000001,129.27,Incoming
79632523,2023-02-08,512.4300000000001,93.73,Outgoing
79632523,2023-02-12,1422.5300000000002,910.1,Incoming
79656112,2023-01-31,848.18,,-
79656112,2023-02-04,1005.5,157.32,Incoming
79656112,2023-02-04,1204.91,199.41,Incoming
79656355,2023-01-31,766.41,,-
79656355,2023-02-01,-1053.8899999999999,1820.3,Outgoing
79656355,2023-02-02,-1239.9599999999998,186.07,Outgoing
79656355,2023-02-05,-1154.3399999999997,85.62,Incoming
79656355,2023-02-07,-1223.1999999999996,68.86,Outgoing
